image,utc,latitude,longitude,altitude_m,satellites,hdop,speed_kmph,course_deg,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,total_acc_g,stable,level,jpeg_bytes,capture_ms
IMG_000012.JPG,2026-07-17T03:41:53Z,42.6398633,77.0737912,1621.10,5,2.32,0.537,115.24,0.566,3.497,-1.992,5.756,-0.735,1.0341,0,1,118554,448
IMG_000013.JPG,2026-07-17T03:41:54Z,42.6398640,77.0737923,1620.90,5,2.32,0.667,115.24,0.379,-0.183,-0.373,-5.382,4.837,1.0670,0,1,113994,434
IMG_000014.JPG,2026-07-17T03:41:55Z,42.6398635,77.0737935,1620.80,5,2.32,0.556,115.24,0.411,3.582,-2.686,5.947,-3.659,1.0135,0,1,111109,465
IMG_000015.JPG,2026-07-17T03:42:28Z,42.6398817,77.0737930,1620.00,5,2.29,0.611,115.24,-3.608,1.683,-0.221,-0.939,-13.636,0.9993,0,1,108960,445
IMG_000016.JPG,2026-07-17T03:42:29Z,42.6398783,77.0737938,1620.00,5,2.29,0.241,115.24,-0.772,2.061,-5.595,5.954,2.066,1.0393,0,1,108577,419
IMG_000017.JPG,2026-07-17T03:42:30Z,42.6398785,77.0737943,1620.00,5,2.29,0.315,115.24,-0.494,1.289,-2.938,-5.947,1.295,1.0158,0,1,105339,436
IMG_000018.JPG,2026-07-17T03:42:31Z,42.6398822,77.0737927,1620.10,5,2.29,0.482,115.24,-0.209,2.034,5.856,0.809,-4.575,1.0255,0,1,115448,479
IMG_000019.JPG,2026-07-17T03:42:32Z,42.6398815,77.0737952,1620.30,5,2.29,0.519,115.24,-0.014,2.175,-1.984,-4.282,-4.979,1.0429,1,1,108880,423
IMG_000020.JPG,2026-07-17T03:42:33Z,42.6398822,77.0737920,1620.30,5,2.29,0.630,115.24,-0.160,1.563,0.955,-3.634,-0.567,1.0678,1,1,121211,488
IMG_000021.JPG,2026-07-17T03:42:34Z,42.6398838,77.0737875,1620.40,5,2.29,0.426,115.24,-0.331,1.405,-5.190,5.053,-2.056,1.0026,1,1,107795,474
IMG_000022.JPG,2026-07-17T03:42:36Z,42.6398817,77.0737865,1620.60,5,2.29,0.982,115.24,-0.969,2.006,-3.045,2.664,-4.254,1.0177,1,1,107949,424
IMG_000023.JPG,2026-07-17T03:42:37Z,42.6398820,77.0737835,1620.60,5,2.29,0.907,115.24,-1.281,5.591,1.802,5.321,-1.147,1.0342,0,1,108759,437
IMG_000024.JPG,2026-07-17T03:42:40Z,42.6398802,77.0737798,1620.60,5,2.28,0.704,115.24,0.908,1.500,-2.022,15.802,3.685,1.0293,0,1,116826,477
IMG_000025.JPG,2026-07-17T03:42:43Z,42.6398760,77.0737725,1620.60,5,2.28,2.037,115.24,0.425,1.869,5.474,-2.069,11.608,1.0388,0,1,109403,447
IMG_000026.JPG,2026-07-17T03:42:43Z,42.6398760,77.0737725,1620.60,5,2.28,2.037,115.24,0.121,4.691,5.695,1.954,5.853,1.0582,0,1,108450,421
IMG_000027.JPG,2026-07-17T03:42:44Z,42.6398767,77.0737697,1620.60,5,2.28,0.852,115.24,-0.186,4.325,0.596,5.504,3.204,1.0484,0,1,107698,471
IMG_000028.JPG,2026-07-17T03:42:45Z,42.6398755,77.0737678,1620.70,5,2.28,0.778,115.24,0.108,0.583,-1.236,-5.031,-4.689,1.0715,0,1,117744,473
IMG_000029.JPG,2026-07-17T03:42:47Z,42.6398720,77.0737618,1620.60,5,2.28,0.593,115.24,0.068,1.776,1.756,2.328,8.105,1.0282,1,1,115811,474
IMG_000030.JPG,2026-07-17T03:42:48Z,42.6398688,77.0737598,1620.60,5,2.28,0.945,115.24,0.762,0.285,-3.656,-4.603,2.807,1.0408,0,1,105820,415
IMG_000031.JPG,2026-07-17T03:42:49Z,42.6398687,77.0737572,1620.50,5,2.28,0.963,115.24,0.122,-0.404,-1.289,-4.542,-1.506,1.0217,0,1,111271,1111
IMG_000032.JPG,2026-07-17T03:42:50Z,42.6398665,77.0737562,1620.50,5,2.27,0.741,115.24,-0.307,2.931,-5.816,-4.573,-0.811,1.0229,0,1,121163,488
IMG_000033.JPG,2026-07-17T03:42:51Z,42.6398627,77.0737567,1620.50,5,2.27,0.796,115.24,-0.426,0.793,0.230,-4.855,-0.911,1.0615,0,1,116494,476
IMG_000034.JPG,2026-07-17T03:42:52Z,42.6398602,77.0737540,1620.50,5,2.27,0.982,115.24,-0.187,-0.059,-2.885,-4.718,-3.132,1.0592,0,1,112705,442
IMG_000035.JPG,2026-07-17T03:42:53Z,42.6398570,77.0737547,1620.50,5,2.27,1.037,115.24,-0.446,2.469,-2.847,-10.634,5.448,1.0342,0,1,107159,448
IMG_000036.JPG,2026-07-17T03:42:54Z,42.6398548,77.0737548,1620.50,5,2.27,1.074,115.24,-0.328,0.259,1.795,-4.916,3.593,1.0658,0,1,107343,463
IMG_000037.JPG,2026-07-17T03:42:55Z,42.6398523,77.0737527,1620.60,5,2.27,1.259,115.24,0.597,0.480,-3.671,-4.969,2.059,1.0519,0,1,111613,445
IMG_000038.JPG,2026-07-17T03:42:56Z,42.6398557,77.0737507,1620.60,5,2.27,0.722,115.24,-0.946,3.071,-0.312,5.458,2.868,1.0259,0,1,115428,478
IMG_000039.JPG,2026-07-17T03:42:57Z,42.6398543,77.0737525,1620.70,5,2.27,0.815,115.24,-0.287,3.300,4.077,-2.405,-0.873,1.0384,0,1,111056,446
IMG_000040.JPG,2026-07-17T03:42:58Z,42.6398535,77.0737553,1620.80,5,2.27,0.870,115.24,0.292,1.458,-2.801,-5.595,-2.521,1.0302,0,1,110715,466
IMG_000041.JPG,2026-07-17T03:42:59Z,42.6398518,77.0737590,1620.70,5,2.27,1.000,115.24,-0.222,2.586,-0.602,-4.481,2.731,1.0230,0,1,113365,439
IMG_000042.JPG,2026-07-17T03:43:01Z,42.6398522,77.0737557,1620.50,5,2.27,0.611,115.24,0.247,4.254,0.932,8.099,2.982,1.0325,0,1,120694,470
IMG_000043.JPG,2026-07-17T03:43:02Z,42.6398415,77.0737632,1620.30,5,2.26,0.333,115.24,-0.631,-0.378,-1.580,-14.977,0.669,1.0726,0,1,112930,468
IMG_000044.JPG,2026-07-17T03:43:03Z,42.6398390,77.0737617,1620.30,5,2.26,0.444,115.24,0.433,2.545,-2.755,5.649,-1.697,1.0171,0,1,120524,519
IMG_000045.JPG,2026-07-17T03:43:04Z,42.6398325,77.0737595,1620.40,5,2.26,1.056,115.24,-0.521,1.957,-1.732,0.962,-0.239,1.0390,1,1,111819,476
IMG_000046.JPG,2026-07-17T03:43:05Z,42.6398305,77.0737622,1620.40,5,2.26,1.000,115.24,-0.190,1.844,-5.152,-4.099,1.082,1.0222,1,1,112083,440
IMG_000047.JPG,2026-07-17T03:43:05Z,42.6398305,77.0737622,1620.40,5,2.26,1.000,115.24,-0.469,2.368,-2.221,0.809,-0.040,1.0321,1,1,108355,433
IMG_000048.JPG,2026-07-17T03:43:06Z,42.6398292,77.0737662,1620.40,5,2.26,0.796,115.24,-0.529,1.943,-2.228,2.092,1.097,1.0261,1,1,111435,472
IMG_000049.JPG,2026-07-17T03:43:07Z,42.6398313,77.0737628,1620.30,5,2.26,0.778,115.24,-0.336,1.023,-2.686,-5.466,1.547,1.0198,0,1,109277,464
IMG_000050.JPG,2026-07-17T03:43:08Z,42.6398313,77.0737597,1620.30,5,2.26,0.778,115.24,-0.813,4.739,4.573,5.099,-2.186,1.0409,0,1,109653,430
IMG_000051.JPG,2026-07-17T03:43:10Z,42.6398322,77.0737568,1620.10,5,2.26,0.667,115.24,-0.725,-0.387,-9.060,17.221,-1.628,1.0354,0,1,117448,486
IMG_000052.JPG,2026-07-17T03:43:11Z,42.6398327,77.0737565,1620.00,5,2.26,0.667,115.24,-1.119,3.286,-2.228,-1.458,-0.338,1.0073,0,1,106656,453
IMG_000053.JPG,2026-07-17T03:43:12Z,42.6398328,77.0737545,1619.90,5,2.26,0.778,115.24,-1.229,2.289,1.657,0.313,-1.979,1.0451,1,1,106112,417
IMG_000054.JPG,2026-07-17T03:43:13Z,42.6398327,77.0737505,1619.80,5,2.26,1.019,115.24,-0.843,1.427,-2.289,-5.275,-2.552,1.0151,0,1,102708,443
IMG_000055.JPG,2026-07-17T03:43:14Z,42.6398315,77.0737492,1619.70,5,2.26,0.593,115.24,0.556,2.011,2.665,2.336,11.112,1.0363,0,1,110817,494
IMG_000056.JPG,2026-07-17T03:43:15Z,42.6398328,77.0737490,1619.70,5,2.25,0.778,115.24,-0.071,2.057,1.016,3.595,5.074,1.0239,0,1,103168,419
IMG_000057.JPG,2026-07-17T03:43:16Z,42.6398303,77.0737478,1619.60,5,2.25,1.222,115.24,0.509,3.184,-1.312,5.298,1.196,1.0612,0,1,109665,461
IMG_000058.JPG,2026-07-17T03:43:17Z,42.6398302,77.0737478,1619.40,5,2.25,1.056,115.24,0.577,4.025,1.115,3.954,0.013,1.0630,0,1,112696,448
IMG_000059.JPG,2026-07-17T03:43:17Z,42.6398302,77.0737478,1619.40,5,2.25,1.056,115.24,-0.036,2.510,4.306,1.176,-2.972,1.0339,0,1,107205,433
IMG_000060.JPG,2026-07-17T03:43:19Z,42.6398263,77.0737508,1619.30,5,2.25,1.148,115.24,-1.112,2.839,-0.335,9.969,2.311,1.0461,0,1,109912,474
IMG_000061.JPG,2026-07-17T03:43:20Z,42.6398248,77.0737512,1619.30,5,2.25,0.537,115.24,-0.234,0.393,5.779,2.908,-4.277,1.0329,0,1,109153,434
IMG_000062.JPG,2026-07-17T03:43:21Z,42.6398213,77.0737523,1619.20,5,2.25,1.241,115.24,-1.313,2.497,-5.854,-3.450,0.540,1.0382,0,1,103620,445
IMG_000063.JPG,2026-07-17T03:43:22Z,42.6398202,77.0737512,1619.20,5,2.25,1.074,115.24,-0.532,1.483,-4.885,3.618,-2.331,1.0317,1,1,101809,412
IMG_000064.JPG,2026-07-17T03:43:29Z,42.6398067,77.0737528,1619.10,5,2.24,1.130,115.24,0.192,2.151,-6.992,13.298,1.204,1.0221,0,1,96782,421
IMG_000065.JPG,2026-07-17T03:43:29Z,42.6398067,77.0737528,1619.10,5,2.24,1.130,115.24,0.869,0.810,-1.450,-5.916,1.700,1.0575,0,1,104230,436
IMG_000066.JPG,2026-07-17T03:43:30Z,42.6398068,77.0737533,1619.10,5,2.24,1.370,115.24,-0.465,1.717,2.054,-1.832,0.975,1.0158,1,1,103662,450
IMG_000067.JPG,2026-07-17T03:43:30Z,42.6398068,77.0737533,1619.10,5,2.24,1.370,115.24,-0.282,0.471,-0.618,-4.756,-1.819,1.0268,0,1,104556,1052
IMG_000068.JPG,2026-07-17T03:43:31Z,42.6398070,77.0737623,1618.90,5,2.24,0.741,115.24,-0.440,2.663,-4.648,4.160,-0.575,1.0199,0,1,102288,433
IMG_000069.JPG,2026-07-17T03:43:33Z,42.6398052,77.0737527,1619.00,5,2.24,0.667,115.24,-0.918,0.856,1.123,-1.634,-2.415,1.0257,0,1,98892,414
IMG_000070.JPG,2026-07-17T03:43:34Z,42.6398037,77.0737447,1618.90,5,2.24,1.056,115.24,0.240,2.971,2.611,2.809,-4.208,1.0373,0,1,102165,437
IMG_000071.JPG,2026-07-17T03:43:34Z,42.6398037,77.0737447,1618.90,5,2.24,1.056,115.24,0.923,2.827,4.848,5.840,-4.552,1.0127,0,1,99617,410
IMG_000072.JPG,2026-07-17T03:43:36Z,42.6398010,77.0737442,1618.90,5,2.24,0.963,115.24,-2.118,1.832,-5.221,4.573,0.433,1.0233,0,1,97202,448
IMG_000073.JPG,2026-07-17T03:43:36Z,42.6398010,77.0737442,1618.80,5,2.24,0.963,115.24,-1.703,1.620,-5.358,-5.153,-0.865,1.0342,0,1,95278,385
IMG_000074.JPG,2026-07-17T03:43:40Z,42.6397835,77.0737423,1618.90,5,2.24,1.130,115.24,1.951,1.904,1.184,-14.328,10.937,1.0468,0,1,97225,397
IMG_000075.JPG,2026-07-17T03:43:41Z,42.6397762,77.0737478,1618.90,5,2.23,1.370,115.24,1.143,1.317,2.604,-5.099,5.776,1.0358,0,1,97017,431
IMG_000076.JPG,2026-07-17T03:43:42Z,42.6397767,77.0737488,1618.90,5,2.23,1.167,115.24,0.222,3.404,-1.175,-2.565,1.982,1.0368,0,1,99379,415
IMG_000077.JPG,2026-07-17T03:43:42Z,42.6397767,77.0737488,1619.00,5,2.23,1.167,115.24,1.250,3.785,4.756,5.221,-3.277,1.0257,0,1,102844,455
IMG_000078.JPG,2026-07-17T03:43:43Z,42.6397737,77.0737507,1619.00,5,2.23,1.445,115.24,-0.094,4.100,-0.633,4.886,-1.644,1.0405,0,1,96763,400
IMG_000079.JPG,2026-07-17T03:43:44Z,42.6397723,77.0737533,1618.90,5,2.23,1.093,115.24,0.384,3.450,5.466,1.099,1.410,0.9890,0,1,91921,383
IMG_000080.JPG,2026-07-17T03:43:44Z,42.6397723,77.0737533,1618.90,5,2.23,1.093,115.24,0.124,2.691,-2.060,5.847,-1.033,1.0083,0,1,100756,468
IMG_000081.JPG,2026-07-17T03:43:46Z,42.6397683,77.0737550,1618.80,5,2.23,0.945,115.24,-0.277,1.178,1.558,-11.603,-0.911,1.0537,0,1,94833,396
IMG_000082.JPG,2026-07-17T03:43:46Z,42.6397683,77.0737550,1618.80,5,2.23,0.945,115.24,-0.749,1.161,-0.862,-0.794,1.891,1.0430,0,1,99128,460
IMG_000083.JPG,2026-07-17T03:43:48Z,42.6397672,77.0737493,1618.60,5,2.23,0.574,115.24,0.123,2.319,5.909,-1.840,-3.735,1.0150,0,1,97034,387
IMG_000084.JPG,2026-07-17T03:43:49Z,42.6397690,77.0737473,1618.50,5,2.23,0.741,115.24,-1.499,1.530,-1.839,-5.969,-0.048,1.0316,0,1,92204,384
IMG_000085.JPG,2026-07-17T03:43:50Z,42.6397680,77.0737458,1618.50,5,2.23,0.741,115.24,0.219,1.617,5.856,-4.000,-2.353,1.0381,0,1,93444,415
IMG_000086.JPG,2026-07-17T03:43:51Z,42.6397662,77.0737453,1618.50,5,2.23,1.593,115.24,-0.435,0.158,2.359,-5.489,-2.789,1.0465,0,1,93515,390
IMG_000087.JPG,2026-07-17T03:43:52Z,42.6397673,77.0737420,1618.30,5,2.23,1.185,115.24,-1.166,3.247,1.123,5.153,-1.231,1.0456,0,1,97934,406
IMG_000088.JPG,2026-07-17T03:43:52Z,42.6397673,77.0737420,1618.30,5,2.23,1.185,115.24,-0.288,0.619,-2.885,-2.656,-0.094,1.0780,0,1,96730,429
IMG_000089.JPG,2026-07-17T03:43:53Z,42.6397628,77.0737458,1618.20,5,2.23,0.759,115.24,-0.937,0.894,3.581,-5.924,-0.277,1.0029,0,1,95971,405
IMG_000090.JPG,2026-07-17T03:43:54Z,42.6397598,77.0737462,1618.20,5,2.22,0.796,115.24,-0.418,-0.504,2.115,1.847,-1.056,1.0594,0,1,102419,427
IMG_000091.JPG,2026-07-17T03:43:55Z,42.6397617,77.0737382,1618.10,6,1.55,1.111,115.24,-0.839,0.177,5.108,-3.817,-4.781,1.0198,0,1,100891,454
IMG_000092.JPG,2026-07-17T03:43:56Z,42.6397575,77.0737355,1618.40,6,1.55,0.778,115.24,-1.289,2.229,-5.809,-3.779,-1.415,1.0699,0,1,102730,441
IMG_000093.JPG,2026-07-17T03:43:57Z,42.6397572,77.0737333,1618.50,6,1.55,0.945,115.24,-0.605,0.642,14.978,1.221,-5.071,1.0211,0,1,93867,389
IMG_000094.JPG,2026-07-17T03:43:58Z,42.6397553,77.0737340,1618.30,6,1.55,0.722,115.24,0.162,2.415,2.894,3.878,-5.781,1.0171,0,1,105847,462
IMG_000095.JPG,2026-07-17T03:43:59Z,42.6397488,77.0737352,1618.30,6,1.55,2.685,115.24,-0.291,1.088,-3.709,2.901,-2.575,1.0076,0,1,99128,446
IMG_000096.JPG,2026-07-17T03:43:59Z,42.6397488,77.0737352,1618.20,6,1.55,2.685,115.24,-0.995,2.290,0.566,-4.695,-4.231,1.0417,1,1,98486,425
IMG_000097.JPG,2026-07-17T03:44:02Z,42.6397465,77.0737280,1618.00,6,1.55,0.667,115.24,1.566,0.845,0.237,-6.443,16.112,1.0722,0,1,95020,432
IMG_000098.JPG,2026-07-17T03:44:04Z,42.6397423,77.0737327,1618.00,6,1.55,1.074,115.24,1.626,1.818,7.130,-22.046,7.013,1.0918,0,1,91587,395
IMG_000099.JPG,2026-07-17T03:44:05Z,42.6397487,77.0737267,1617.30,6,1.55,0.870,115.24,0.627,3.480,7.733,9.588,-1.376,1.0304,0,1,99157,417
IMG_000100.JPG,2026-07-17T03:44:08Z,42.6397365,77.0737435,1616.90,6,1.55,1.945,115.24,-2.641,2.382,-3.854,0.733,-9.972,1.0428,0,1,99807,441
IMG_000101.JPG,2026-07-17T03:44:08Z,42.6397365,77.0737435,1616.90,6,1.55,1.945,115.24,-0.759,2.235,-0.396,2.718,-5.277,1.0273,1,1,100348,439
IMG_000102.JPG,2026-07-17T03:44:09Z,42.6397328,77.0737488,1616.90,6,1.55,1.185,115.24,-0.971,0.406,-1.595,-5.397,-0.766,1.0279,0,1,101063,447
IMG_000103.JPG,2026-07-17T03:44:10Z,42.6397285,77.0737487,1616.90,6,1.55,0.759,115.24,-1.171,-0.160,-5.274,3.321,1.425,1.0623,0,1,96551,405
IMG_000104.JPG,2026-07-17T03:44:11Z,42.6397268,77.0737470,1616.90,6,1.55,0.444,115.24,-1.395,2.468,-5.381,4.817,0.021,1.0156,0,1,102198,448
IMG_000105.JPG,2026-07-17T03:44:12Z,42.6397237,77.0737465,1617.00,6,1.55,0.926,115.24,0.695,1.153,-1.870,-10.817,0.425,1.0464,0,1,92276,1041
IMG_000106.JPG,2026-07-17T03:44:13Z,42.6397198,77.0737483,1616.90,6,1.55,0.926,115.24,-0.639,3.957,1.596,4.832,-2.857,0.9998,0,1,92868,369
IMG_000107.JPG,2026-07-17T03:44:14Z,42.6397172,77.0737482,1616.90,6,1.55,0.926,115.24,0.399,2.737,-5.152,-3.740,-1.743,1.0203,0,1,88995,406
IMG_000108.JPG,2026-07-17T03:44:15Z,42.6397150,77.0737452,1617.00,6,1.55,0.593,115.24,-1.224,4.663,6.466,2.557,-3.682,1.0515,0,1,93220,425
IMG_000109.JPG,2026-07-17T03:44:16Z,42.6397105,77.0737468,1617.00,6,1.55,0.963,115.24,-0.071,4.029,1.886,-4.153,-1.315,1.0118,0,1,92566,389
IMG_000110.JPG,2026-07-17T03:44:17Z,42.6397077,77.0737473,1616.80,6,1.55,0.870,115.24,-0.588,0.750,-1.793,-5.641,1.356,1.0757,0,1,88514,380
IMG_000111.JPG,2026-07-17T03:44:18Z,42.6397092,77.0737440,1616.70,6,1.55,0.574,115.24,-1.294,1.495,4.581,4.122,-1.277,1.0493,1,1,88713,406
IMG_000112.JPG,2026-07-17T03:44:19Z,42.6397075,77.0737433,1616.60,6,1.56,0.611,115.24,-1.026,2.299,-6.183,-13.420,0.929,1.0248,0,1,85169,357
IMG_000113.JPG,2026-07-17T03:44:20Z,42.6397045,77.0737442,1616.50,6,1.56,0.796,115.24,-2.169,0.530,-2.793,-3.237,1.990,1.0621,0,1,83976,371
IMG_000114.JPG,2026-07-17T03:44:21Z,42.6397037,77.0737433,1616.50,6,1.56,0.778,115.24,-0.669,2.562,5.856,5.756,-3.934,1.0160,0,1,85923,369
IMG_000115.JPG,2026-07-17T03:44:23Z,42.6397013,77.0737405,1616.50,6,1.56,0.278,115.24,0.177,1.331,2.001,-5.672,-0.430,1.0584,0,1,87781,381
IMG_000116.JPG,2026-07-17T03:44:24Z,42.6397000,77.0737368,1616.40,6,1.56,0.426,115.24,-0.205,2.324,-4.427,-3.046,1.921,1.0178,1,1,87178,387
IMG_000117.JPG,2026-07-17T03:44:25Z,42.6396947,77.0737438,1616.40,6,1.56,0.537,115.24,-0.585,1.554,1.650,-0.779,4.593,1.0235,0,1,86760,388
IMG_000118.JPG,2026-07-17T03:44:27Z,42.6396920,77.0737458,1616.30,6,1.56,0.352,115.24,-0.261,1.375,-3.442,3.969,4.265,1.0121,0,1,94118,405
IMG_000119.JPG,2026-07-17T03:44:28Z,42.6396903,77.0737497,1616.20,6,1.56,1.278,115.24,0.142,0.640,0.993,-5.924,3.715,1.0430,0,1,92584,433
IMG_000120.JPG,2026-07-17T03:44:29Z,42.6396907,77.0737490,1616.20,6,1.56,0.111,115.24,0.762,0.885,-4.366,-3.305,5.418,1.0541,1,1,96649,461
IMG_000121.JPG,2026-07-17T03:44:30Z,42.6396875,77.0737533,1616.10,6,1.56,0.444,115.24,-0.423,3.033,5.474,4.290,-1.147,1.0045,0,1,93865,385
IMG_000122.JPG,2026-07-17T03:44:47Z,42.6396670,77.0737782,1616.20,6,1.56,0.574,115.24,1.132,1.014,-3.106,-2.275,6.517,1.0312,0,1,86302,383
IMG_000123.JPG,2026-07-17T03:44:48Z,42.6396783,77.0737625,1616.30,6,1.56,1.019,115.24,0.542,1.668,-4.091,3.634,4.295,1.0312,1,1,88746,385
IMG_000124.JPG,2026-07-17T03:44:49Z,42.6396770,77.0737615,1616.30,6,1.56,2.463,115.24,0.450,1.729,1.940,-0.374,0.555,1.0529,1,1,93099,398
IMG_000125.JPG,2026-07-17T03:44:49Z,42.6396770,77.0737615,1616.20,6,1.56,2.463,115.24,-0.358,2.888,-4.419,3.382,1.349,1.0348,0,1,93638,398
IMG_000126.JPG,2026-07-17T03:44:50Z,42.6396713,77.0737695,1616.20,6,1.56,3.445,115.24,0.062,1.022,-1.083,-4.710,-2.758,1.0428,0,1,87242,390
IMG_000127.JPG,2026-07-17T03:44:50Z,42.6396713,77.0737695,1616.20,6,1.56,3.445,115.24,0.103,2.584,-4.045,-4.534,-1.712,1.0202,1,1,88638,388
IMG_000128.JPG,2026-07-17T03:44:51Z,42.6396710,77.0737730,1616.10,6,1.56,1.278,115.24,-0.260,1.284,5.604,4.870,0.219,1.0538,1,1,83797,378
IMG_000129.JPG,2026-07-17T03:44:52Z,42.6396698,77.0737758,1616.10,6,1.56,2.296,115.24,-1.227,2.495,-5.328,-4.061,-0.247,1.0475,0,1,88261,390
IMG_000130.JPG,2026-07-17T03:44:52Z,42.6396698,77.0737758,1616.10,6,1.56,2.296,115.24,0.046,1.438,-0.526,-2.305,-0.544,1.0242,1,1,85675,388
IMG_000131.JPG,2026-07-17T03:44:53Z,42.6396757,77.0737765,1616.10,6,1.56,1.000,115.24,-0.976,2.390,1.314,3.076,-1.476,1.0262,1,1,85320,379
IMG_000132.JPG,2026-07-17T03:44:53Z,42.6396757,77.0737765,1616.10,6,1.56,1.000,115.24,-0.903,1.765,-1.213,3.969,-0.682,1.0387,1,1,88901,388
IMG_000133.JPG,2026-07-17T03:44:54Z,42.6396800,77.0737782,1616.10,6,1.56,0.241,115.24,-0.797,2.108,2.825,-0.321,-1.331,1.0394,1,1,89251,394
IMG_000134.JPG,2026-07-17T03:44:55Z,42.6396805,77.0737818,1616.10,6,1.56,0.963,115.24,-0.414,1.461,-1.038,-0.053,-0.445,1.0301,1,1,92402,455
IMG_000135.JPG,2026-07-17T03:44:56Z,42.6396825,77.0737838,1616.00,6,1.56,0.444,115.24,-0.336,2.421,-3.091,2.031,0.738,1.0290,1,1,93785,398
IMG_000136.JPG,2026-07-17T03:44:57Z,42.6396867,77.0737822,1616.00,6,1.56,0.482,115.24,-0.868,2.113,0.695,0.618,0.105,1.0334,1,1,92670,400
IMG_000137.JPG,2026-07-17T03:44:59Z,42.6396953,77.0737822,1616.00,6,1.56,1.259,115.24,-0.662,2.682,-4.312,3.023,1.280,1.0446,1,1,103026,472
IMG_000138.JPG,2026-07-17T03:44:59Z,42.6396953,77.0737822,1615.90,6,1.56,1.259,115.24,-1.425,2.159,-1.725,2.580,0.998,1.0440,0,1,105451,449
IMG_000139.JPG,2026-07-17T03:45:01Z,42.6396980,77.0737848,1615.90,6,1.56,1.593,115.24,-0.141,1.890,4.344,2.290,-0.842,1.0527,1,1,99246,452
IMG_000140.JPG,2026-07-17T03:45:01Z,42.6396980,77.0737848,1615.90,6,1.56,1.593,115.24,-0.868,2.504,-3.320,-4.191,-2.048,1.0309,1,1,100882,431
IMG_000141.JPG,2026-07-17T03:45:02Z,42.6397045,77.0737835,1615.90,6,1.56,0.870,115.24,-0.223,3.116,0.718,5.336,-3.750,1.0544,0,1,104399,493
IMG_000142.JPG,2026-07-17T03:45:03Z,42.6397082,77.0737835,1615.80,6,1.56,0.963,115.24,-0.188,1.322,-0.434,3.870,-3.132,1.0216,1,1,101224,416
IMG_000143.JPG,2026-07-17T03:45:05Z,42.6397175,77.0737817,1615.80,6,1.56,1.278,115.24,1.726,2.922,-3.381,5.756,11.532,1.0379,0,1,110366,481
IMG_000144.JPG,2026-07-17T03:45:06Z,42.6397212,77.0737848,1615.80,6,1.56,1.445,115.24,0.968,1.403,4.230,-1.275,5.860,1.0391,1,1,109474,465
IMG_000145.JPG,2026-07-17T03:45:06Z,42.6397212,77.0737848,1615.80,6,1.56,1.445,115.24,0.300,3.078,-2.190,1.718,1.616,1.0346,0,1,112876,470
IMG_000146.JPG,2026-07-17T03:45:07Z,42.6397275,77.0737818,1615.80,6,1.56,0.778,115.24,-0.315,0.983,-0.999,-4.969,-0.048,1.0263,0,1,113852,1117
IMG_000147.JPG,2026-07-17T03:45:08Z,42.6397277,77.0737828,1615.90,6,1.56,1.000,115.24,-0.186,1.922,-3.175,-3.382,0.494,1.0271,1,1,114836,527
